date,block,plot,old_id,rep,t_num,g_ht,y_ht,max_ht,y_pct
7/31/2020,2,CT,CL3,3,4,7,8.5,8.5,18
7/31/2020,2,CT,CL3,4,3,12,0,12,-100
7/31/2020,2,CT,CL3,5,5,9,10.5,10.5,14
7/31/2020,2,CT,CL3,6,2,9,0,9,-100
7/31/2020,2,CT,CL4,1,3,18,0,18,-100
7/31/2020,2,CT,CL4,2,3,12,0,12,-100
7/31/2020,2,CT,CL4,3,2,16,16.5,16.5,3
7/31/2020,2,CT,CL4,4,4,11.5,0,11.5,-100
7/31/2020,2,CT,CL4,5,2,7,0,7,-100
7/31/2020,2,CT,CL4,6,3,15.5,16.5,16.5,6
7/31/2020,2,CT,CT1,1,4,13,0,13,-100
7/31/2020,2,CT,CT1,2,4,11,12.5,12.5,12
7/31/2020,2,CT,CT1,3,3,12,0,12,-100
7/31/2020,2,CT,CT1,4,2,16,18,18,11
7/31/2020,2,CT,CT1,5,3,9,9.5,9.5,5
7/31/2020,2,CT,CT1,6,5,16,16.5,16.5,3
7/31/2020,2,CT,CT2,1,3,19.5,20,20,3
7/31/2020,2,CT,CT2,2,3,18,18.5,18.5,3
7/31/2020,2,CT,CT2,3,3,18.5,19,19,3
7/31/2020,2,CT,CT2,4,4,12,0,12,-100
7/31/2020,2,CT,CT2,5,2,19.5,0,19.5,-100
7/31/2020,2,CT,CT2,6,2,23,0,23,-100
7/31/2020,2,F10,CL1,1,4,14,18,18,22
7/31/2020,2,F10,CL1,2,2,17,0,17,-100
7/31/2020,2,F10,CL1,3,3,10,0,10,-100
7/31/2020,2,F10,CL1,4,3,17,19,19,11
7/31/2020,2,F10,CL1,5,3,14,14.5,14.5,3
7/31/2020,2,F10,CL1,6,3,6,13,13,54
7/31/2020,2,F10,CL2,1,3,9,0,9,-100
7/31/2020,2,F10,CL2,2,3,8,0,8,-100
7/31/2020,2,F10,CL2,3,2,6,0,6,-100
7/31/2020,2,F10,CL2,4,3,9.5,0,9.5,-100
7/31/2020,2,F10,CL2,5,3,7.5,0,7.5,-100
7/31/2020,2,F10,CL2,6,2,8,0,8,-100
7/31/2020,2,F10,CL3,1,2,10,0,10,-100
7/31/2020,2,F10,CL3,2,2,4,0,4,-100
7/31/2020,2,F10,CL3,3,4,8,0,8,-100
7/31/2020,2,F10,CL3,4,3,6,0,6,-100
7/31/2020,2,F10,CL3,5,3,6,0,6,-100
7/31/2020,2,F10,CL3,6,3,6.5,0,6.5,-100
7/31/2020,2,F10,CL4,1,4,22,0,22,-100
7/31/2020,2,F10,CL4,2,3,28,0,28,-100
7/31/2020,2,F10,CL4,3,4,22.5,0,22.5,-100
7/31/2020,2,F10,CL4,4,2,23.5,0,23.5,-100
7/31/2020,2,F10,CL4,5,2,13.5,14.5,14.5,7
7/31/2020,2,F10,CL4,6,3,16,0,16,-100
7/31/2020,2,F10,CT1,1,2,27,27.5,27.5,2
7/31/2020,2,F10,CT1,2,3,22,0,22,-100
7/31/2020,2,F10,CT1,3,2,22,0,22,-100
7/31/2020,2,F10,CT1,4,2,28,0,28,-100
7/31/2020,2,F10,CT1,5,2,27,29,29,7
7/31/2020,2,F10,CT1,6,3,29,0,29,-100
7/31/2020,2,F10,CT2,1,3,10,0,10,-100
7/31/2020,2,F10,CT2,2,3,11,0,11,-100
7/31/2020,2,F10,CT2,3,3,26,0,26,-100
7/31/2020,2,F10,CT2,4,4,18,0,18,-100
7/31/2020,2,F10,CT2,5,2,12,0,12,-100
7/31/2020,2,F10,CT2,6,3,16,17,17,6
7/31/2020,2,F2,CL1,1,3,14,0,14,-100
7/31/2020,2,F2,CL1,2,3,15.5,0,15.5,-100
7/31/2020,2,F2,CL1,3,3,18,0,18,-100
7/31/2020,2,F2,CL1,4,2,16,19,19,16
7/31/2020,2,F2,CL1,5,4,17.5,0,17.5,-100
7/31/2020,2,F2,CL1,6,3,14.5,17,17,15
7/31/2020,2,F2,CL2,1,4,11.5,0,11.5,-100
7/31/2020,2,F2,CL2,2,3,11,0,11,-100
7/31/2020,2,F2,CL2,3,3,8,0,8,-100
7/31/2020,2,F2,CL2,4,3,12,0,12,-100
7/31/2020,2,F2,CL2,5,2,14,0,14,-100
7/31/2020,2,F2,CL2,6,3,12,0,12,-100
7/31/2020,2,F2,CL3,1,2,4.5,0,4.5,-100
7/31/2020,2,F2,CL3,2,3,6,0,6,-100
7/31/2020,2,F2,CL3,3,3,7,0,7,-100
7/31/2020,2,F2,CL3,4,3,12,0,12,-100
7/31/2020,2,F2,CL3,5,2,7,0,7,-100
7/31/2020,2,F2,CL3,6,2,10,0,10,-100
7/31/2020,2,F2,CL4,1,2,5,0,5,-100
7/31/2020,2,F2,CL4,2,4,3,0,3,-100
7/31/2020,2,F2,CL4,3,3,4.5,0,4.5,-100
7/31/2020,2,F2,CL4,4,3,4,0,4,-100
7/31/2020,2,F2,CL4,5,2,4.5,0,4.5,-100
7/31/2020,2,F2,CL4,6,3,3,0,3,-100
7/31/2020,2,F2,CT1,1,3,22.5,0,22.5,-100
7/31/2020,2,F2,CT1,2,2,16.5,18.5,18.5,11
7/31/2020,2,F2,CT1,3,3,23,23.5,23.5,2
7/31/2020,2,F2,CT1,4,3,17.5,0,17.5,-100
7/31/2020,2,F2,CT1,5,3,24,0,24,-100
7/31/2020,2,F2,CT1,6,2,19,22.5,22.5,16
7/31/2020,2,F2,CT2,1,2,12.5,15,15,17
7/31/2020,2,F2,CT2,2,1,6,10,10,40
7/31/2020,2,F2,CT2,3,2,16,21,21,24
7/31/2020,2,F2,CT2,4,3,13.5,18,18,25
7/31/2020,2,F2,CT2,5,2,17,20,20,15
7/31/2020,2,F2,CT2,6,3,15,18.5,18.5,19
7/31/2020,2,F5,CL2,1,4,15.5,0,15.5,-100
7/31/2020,2,F5,CL2,2,3,15,0,15,-100
7/31/2020,2,F5,CL2,3,3,18.5,0,18.5,-100
7/31/2020,2,F5,CL2,4,4,12,19.5,19.5,38
7/31/2020,2,F5,CL2,5,4,19,22,22,14
7/31/2020,2,F5,CL2,6,4,16,16,16,0
7/31/2020,2,F5,CL3,1,4,2.5,0,2.5,-100
7/31/2020,2,F5,CL3,2,3,3,0,3,-100
7/31/2020,2,F5,CL3,3,2,7,0,7,-100
7/31/2020,2,F5,CL3,4,3,9,0,9,-100
7/31/2020,2,F5,CL3,5,3,7,0,7,-100
7/31/2020,2,F5,CL3,6,3,10,0,10,-100
7/31/2020,2,F5,CL4,1,4,4.5,0,4.5,-100
7/31/2020,2,F5,CL4,2,4,5.5,0,5.5,-100
7/31/2020,2,F5,CL4,3,3,3.5,0,3.5,-100
7/31/2020,2,F5,CL4,4,6,6.5,0,6.5,-100
7/31/2020,2,F5,CL4,5,3,3,0,3,-100
7/31/2020,2,F5,CL4,6,4,6,0,6,-100
7/31/2020,2,F5,CT1,1,6,29,34,34,15
7/31/2020,2,F5,CT1,2,2,14,0,14,-100
7/31/2020,2,F5,CT1,3,3,17.5,0,17.5,-100
7/31/2020,2,F5,CT1,4,3,27,0,27,-100
7/31/2020,2,F5,CT1,5,2,22,0,22,-100
7/31/2020,2,F5,CT1,6,2,13,0,13,-100
7/31/2020,2,F5,CT2,1,3,18.5,0,18.5,-100
7/31/2020,2,F5,CT2,2,5,11,0,11,-100
7/31/2020,2,F5,CT2,3,6,12.5,0,12.5,-100
7/31/2020,2,F5,CT2,4,5,14.5,17,17,15
7/31/2020,2,F5,CT2,5,2,16.5,0,16.5,-100
7/31/2020,2,F5,CT2,6,2,7,10,10,30
7/31/2020,3,CT,CL1,1,3,6,0,6,-100
7/31/2020,3,CT,CL1,2,3,7,0,7,-100
7/31/2020,3,CT,CL1,3,3,7,0,7,-100
7/31/2020,3,CT,CL1,4,3,6,0,6,-100
7/31/2020,3,CT,CL1,5,3,3.5,0,3.5,-100
7/31/2020,3,CT,CL1,6,4,8,0,8,-100
7/31/2020,3,CT,CL2,1,4,14.5,0,14.5,-100
7/31/2020,3,CT,CL2,2,4,16.5,0,16.5,-100
7/31/2020,3,CT,CL2,3,3,14,0,14,-100
7/31/2020,3,CT,CL2,4,4,17.5,0,17.5,-100
7/31/2020,3,CT,CL2,5,3,17,0,17,-100
7/31/2020,3,CT,CL2,6,2,18,0,18,-100
7/31/2020,3,CT,CL3,1,3,10,0,10,-100
7/31/2020,3,CT,CL3,2,3,14.5,0,14.5,-100
7/31/2020,3,CT,CL3,3,2,15,0,15,-100
7/31/2020,3,CT,CL3,4,2,10.5,0,10.5,-100
7/31/2020,3,CT,CL3,5,4,15.5,0,15.5,-100
7/31/2020,3,CT,CL3,6,3,17.5,0,17.5,-100
7/31/2020,3,CT,CL4,1,4,6.5,0,6.5,-100
7/31/2020,3,CT,CL4,2,3,6,0,6,-100
7/31/2020,3,CT,CL4,3,2,4,0,4,-100
7/31/2020,3,CT,CL4,4,2,5,0,5,-100
7/31/2020,3,CT,CL4,5,2,2,0,2,-100
7/31/2020,3,CT,CL4,6,3,4,0,4,-100
7/31/2020,3,CT,CT1,1,3,17.5,0,17.5,-100
7/31/2020,3,CT,CT1,2,3,14,15.5,15.5,10
7/31/2020,3,CT,CT1,3,3,20,0,20,-100
7/31/2020,3,CT,CT1,4,3,16,17.5,17.5,9
7/31/2020,3,CT,CT1,5,3,19.5,0,19.5,-100
7/31/2020,3,CT,CT1,6,3,22,0,22,-100
7/31/2020,3,CT,CT2,1,3,15,0,15,-100
7/31/2020,3,CT,CT2,2,3,21,0,21,-100
7/31/2020,3,CT,CT2,3,3,13,13.5,13.5,4
7/31/2020,3,CT,CT2,4,2,5,0,5,-100
7/31/2020,3,CT,CT2,5,3,9,10.5,10.5,14
7/31/2020,3,CT,CT2,6,5,15.5,0,15.5,-100
7/31/2020,3,F10,CL2,1,3,5,0,5,-100
7/31/2020,3,F10,CL2,2,2,6,0,6,-100
7/31/2020,3,F10,CL2,3,2,9,0,9,-100
7/31/2020,3,F10,CL2,4,2,5.5,0,5.5,-100
7/31/2020,3,F10,CL2,5,3,6,0,6,-100
7/31/2020,3,F10,CL2,6,3,4,0,4,-100
7/31/2020,3,F10,CL3,1,1,9,13,13,31
7/31/2020,3,F10,CL3,2,4,16.5,0,16.5,-100
7/31/2020,3,F10,CL3,3,3,16,16.5,16.5,3
7/31/2020,3,F10,CL3,4,3,9,0,9,-100
7/31/2020,3,F10,CL3,5,2,14.5,16,16,9
7/31/2020,3,F10,CL3,6,2,8.5,13.5,13.5,37
7/31/2020,3,F10,CL4,1,4,7,10,10,30
7/31/2020,3,F10,CL4,2,3,7.5,0,7.5,-100
7/31/2020,3,F10,CL4,3,3,7,0,7,-100
7/31/2020,3,F10,CL4,4,3,16,0,16,-100
7/31/2020,3,F10,CL4,5,3,11,0,11,-100
7/31/2020,3,F10,CL4,6,2,6,0,6,-100
7/31/2020,3,F10,CT1,1,3,4,0,4,-100
7/31/2020,3,F10,CT1,2,3,8,9.5,9.5,16
7/31/2020,3,F10,CT1,3,3,6,0,6,-100
7/31/2020,3,F10,CT1,4,3,5,0,5,-100
7/31/2020,3,F10,CT1,5,3,22,25,25,12
7/31/2020,3,F10,CT1,6,3,27.5,0,27.5,-100
7/31/2020,3,F10,CT2,1,3,22,0,22,-100
7/31/2020,3,F10,CT2,2,2,16.5,19,19,13
7/31/2020,3,F10,CT2,3,3,9,0,9,-100
7/31/2020,3,F10,CT2,4,3,9.5,0,9.5,-100
7/31/2020,3,F10,CT2,5,3,13,15.5,15.5,16
7/31/2020,3,F10,CT2,6,3,17,0,17,-100
7/31/2020,3,F2,CT1,1,3,16,18,18,11
7/31/2020,3,F2,CT1,2,3,16,16.5,16.5,3
7/31/2020,3,F2,CT1,3,3,16.5,0,16.5,-100
7/31/2020,3,F2,CT1,4,5,16,0,16,-100
7/31/2020,3,F2,CT1,5,3,17,18,18,6
7/31/2020,3,F2,CT1,6,3,18,0,18,-100
7/31/2020,3,F5,CL1,1,3,12.5,0,12.5,-100
7/31/2020,3,F5,CL1,2,3,9,0,9,-100
7/31/2020,3,F5,CL1,3,2,5,0,5,-100
7/31/2020,3,F5,CL1,4,3,16.5,0,16.5,-100
7/31/2020,3,F5,CL1,5,3,10,0,10,-100
7/31/2020,3,F5,CL1,6,2,15,0,15,-100
7/31/2020,3,F5,CL2,1,4,20,0,20,-100
7/31/2020,3,F5,CL2,2,5,12.5,0,12.5,-100
7/31/2020,3,F5,CL2,3,4,11,0,11,-100
7/31/2020,3,F5,CL2,4,3,12,0,12,-100
7/31/2020,3,F5,CL2,5,2,8,0,8,-100
7/31/2020,3,F5,CL2,6,3,8,0,8,-100
7/31/2020,3,F5,CL3,1,3,3.5,0,3.5,-100
7/31/2020,3,F5,CL3,2,1,3.5,1,3.5,-71
7/31/2020,3,F5,CL3,3,3,4,0,4,-100
7/31/2020,3,F5,CL3,4,3,3,0,3,-100
7/31/2020,3,F5,CL3,5,2,2.5,0,2.5,-100
7/31/2020,3,F5,CL3,6,2,6,0,6,-100
7/31/2020,3,F5,CL4,1,4,8,0,8,-100
7/31/2020,3,F5,CL4,2,3,9.5,0,9.5,-100
7/31/2020,3,F5,CL4,3,3,4,0,4,-100
7/31/2020,3,F5,CL4,4,2,9.5,0,9.5,-100
7/31/2020,3,F5,CL4,5,2,4,0,4,-100
7/31/2020,3,F5,CL4,6,2,4,5,5,20
7/31/2020,3,F5,CT1,1,4,11,19,19,42
7/31/2020,3,F5,CT1,2,4,20,22,22,9
7/31/2020,3,F5,CT1,3,2,10,12,12,17
7/31/2020,3,F5,CT1,4,6,22.5,0,22.5,-100
7/31/2020,3,F5,CT1,5,2,26,27.5,27.5,5
7/31/2020,3,F5,CT1,6,4,17,19.5,19.5,13
7/31/2020,3,F5,CT2,1,4,15,0,15,-100
7/31/2020,3,F5,CT2,2,4,17,0,17,-100
7/31/2020,3,F5,CT2,3,4,16,18,18,11
7/31/2020,3,F5,CT2,4,4,22,0,22,-100
7/31/2020,3,F5,CT2,5,2,15,17,17,12
7/31/2020,3,F5,CT2,6,2,4,0,4,-100
